date,repo_rate,reverse_repo_rate,msf_rate,bank_rate,repo_reverse_spread,call_rate,cp_rate_3m,cd_rate_3m,tbill_91d,repo_call_spread,cp_repo_spread,yield_curve_slope,repo_volatility,call_volatility,repo_ma_30,repo_ma_90,repo_change,repo_sma_30,repo_sma_90,repo_volatility_30,repo_momentum
2019-05-09,6.0,5.75,6.25,6.25,0.25,5.98,6.61,6.48,6.01,0.0199999999999995,0.6100000000000003,0.6000000000000005,0.0,0.10987139817955861,6.0,6.15,0.0,6.0,6.15,0.0,0.0
2019-05-10,6.0,5.75,6.25,6.25,0.25,6.05,6.6,6.56,6.01,-0.0499999999999998,0.5999999999999996,0.5899999999999999,0.0,0.10552768335381497,6.0,6.147222222222222,0.0,6.0,6.147222222222222,0.0,0.0
2019-05-11,6.0,5.75,6.25,6.25,0.25,5.83,6.83,6.47,6.0,0.1699999999999999,0.8300000000000001,0.8300000000000001,0.0,0.1060822712608573,6.0,6.144444444444445,0.0,6.0,6.144444444444445,0.0,0.0
2019-05-12,6.0,5.75,6.25,6.25,0.25,5.92,6.48,6.35,5.95,0.08,0.4800000000000004,0.5300000000000002,0.0,0.1067578633137175,6.0,6.141666666666667,0.0,6.0,6.141666666666667,0.0,0.0
2019-05-13,6.0,5.75,6.25,6.25,0.25,6.03,6.61,6.63,5.82,-0.0300000000000002,0.6100000000000003,0.79,0.0,0.10685902196217541,6.0,6.138888888888889,0.0,6.0,6.138888888888889,0.0,0.0
2019-05-14,6.0,5.75,6.25,6.25,0.25,5.99,6.57,6.47,5.95,0.0099999999999997,0.5700000000000003,0.6200000000000001,0.0,0.10285353943697158,6.0,6.136111111111111,0.0,6.0,6.136111111111111,0.0,0.0
2019-05-15,6.0,5.75,6.25,6.25,0.25,5.91,6.69,6.67,5.9,0.0899999999999998,0.6900000000000004,0.79,0.0,0.10032189570886677,6.0,6.133333333333334,0.0,6.0,6.133333333333334,0.0,0.0
2019-05-16,6.0,5.75,6.25,6.25,0.25,6.08,6.58,6.61,6.07,-0.08,0.5800000000000001,0.5099999999999998,0.0,0.09356293597630316,6.0,6.1305555555555555,0.0,6.0,6.1305555555555555,0.0,0.0
2019-05-17,6.0,5.75,6.25,6.25,0.25,5.75,6.63,6.62,5.93,0.25,0.6299999999999999,0.7000000000000002,0.0,0.1029724882351273,6.0,6.127777777777778,0.0,6.0,6.127777777777778,0.0,0.0
2019-05-18,6.0,5.75,6.25,6.25,0.25,6.04,6.66,6.56,5.94,-0.04,0.6600000000000001,0.7199999999999998,0.0,0.10084470820233402,6.0,6.125,0.0,6.0,6.125,0.0,0.0
2019-05-19,6.0,5.75,6.25,6.25,0.25,6.12,6.79,6.59,5.92,-0.1200000000000001,0.79,0.8700000000000001,0.0,0.1038018669687929,6.0,6.122222222222222,0.0,6.0,6.122222222222222,0.0,0.0
2019-05-20,6.0,5.75,6.25,6.25,0.25,5.95,6.69,6.6,5.92,0.0499999999999998,0.6900000000000004,0.7700000000000005,0.0,0.09883458838923277,6.0,6.1194444444444445,0.0,6.0,6.1194444444444445,0.0,0.0
2019-05-21,6.0,5.75,6.25,6.25,0.25,6.03,7.06,6.65,5.92,-0.0300000000000002,1.0599999999999996,1.1399999999999997,0.0,0.09864891887599378,6.0,6.116666666666666,0.0,6.0,6.116666666666666,0.0,0.0
2019-05-22,6.0,5.75,6.25,6.25,0.25,6.12,6.69,6.31,5.87,-0.1200000000000001,0.6900000000000004,0.8200000000000003,0.0,0.09944674540885626,6.0,6.113888888888889,0.0,6.0,6.113888888888889,0.0,0.0
2019-05-23,6.0,5.75,6.25,6.25,0.25,5.81,6.7,6.55,6.08,0.1900000000000004,0.7000000000000002,0.6200000000000001,0.0,0.10454279220634458,6.0,6.111111111111111,0.0,6.0,6.111111111111111,0.0,0.0
2019-05-24,6.0,5.75,6.25,6.25,0.25,6.03,6.72,6.65,5.77,-0.0300000000000002,0.7199999999999998,0.9500000000000002,0.0,0.10357350657560987,6.0,6.108333333333333,0.0,6.0,6.108333333333333,0.0,0.0
2019-05-25,6.0,5.75,6.25,6.25,0.25,6.02,6.87,6.37,6.04,-0.0199999999999995,0.8700000000000001,0.8300000000000001,0.0,0.10372155474895425,6.0,6.105555555555555,0.0,6.0,6.105555555555555,0.0,0.0
2019-05-26,6.0,5.75,6.25,6.25,0.25,6.03,6.69,6.63,6.13,-0.0300000000000002,0.6900000000000004,0.5600000000000005,0.0,0.0962665122423703,6.0,6.102777777777778,0.0,6.0,6.102777777777778,0.0,0.0
2019-05-27,6.0,5.75,6.25,6.25,0.25,6.02,6.79,6.49,5.88,-0.0199999999999995,0.79,0.91,0.0,0.09647583224257066,6.0,6.1,0.0,6.0,6.1,0.0,0.0
2019-05-28,6.0,5.75,6.25,6.25,0.25,6.08,6.62,6.56,5.91,-0.08,0.6200000000000001,0.71,0.0,0.09771469142119989,6.0,6.097222222222222,0.0,6.0,6.097222222222222,0.0,0.0
2019-05-29,6.0,5.75,6.25,6.25,0.25,6.05,6.8,6.67,5.91,-0.0499999999999998,0.7999999999999998,0.8899999999999997,0.0,0.09458256746867048,6.0,6.094444444444444,0.0,6.0,6.094444444444444,0.0,0.0
2019-05-30,6.0,5.75,6.25,6.25,0.25,5.97,6.6,6.5,5.98,0.0300000000000002,0.5999999999999996,0.6199999999999992,0.0,0.09394055346977141,6.0,6.091666666666667,0.0,6.0,6.091666666666667,0.0,0.0
2019-05-31,6.0,5.75,6.25,6.25,0.25,6.08,6.61,6.65,6.06,-0.08,0.6100000000000003,0.5500000000000007,0.0,0.09523654760647346,6.0,6.088888888888889,0.0,6.0,6.088888888888889,0.0,0.0
2019-06-01,6.0,5.75,6.25,6.25,0.25,6.04,7.03,6.46,5.85,-0.04,1.0300000000000002,1.1800000000000006,0.0,0.09440740765792555,6.0,6.086111111111111,0.0,6.0,6.086111111111111,0.0,0.0
2019-06-02,6.0,5.75,6.25,6.25,0.25,5.82,6.97,6.63,5.95,0.1799999999999997,0.9699999999999998,1.0199999999999996,0.0,0.09442871178405164,6.0,6.083333333333333,0.0,6.0,6.083333333333333,0.0,0.0
2019-06-03,6.0,5.75,6.25,6.25,0.25,6.03,6.58,6.84,5.96,-0.0300000000000002,0.5800000000000001,0.6200000000000001,0.0,0.09464999043663588,6.0,6.080555555555556,0.0,6.0,6.080555555555556,0.0,0.0
2019-06-04,6.0,5.75,6.25,6.25,0.25,6.01,6.86,6.61,5.97,-0.0099999999999997,0.8600000000000003,0.8900000000000006,0.0,0.09316219942819588,6.0,6.0777777777777775,0.0,6.0,6.0777777777777775,0.0,0.0
2019-06-05,6.0,5.75,6.25,6.25,0.25,5.92,6.82,6.78,6.06,0.08,0.8200000000000003,0.7600000000000007,0.0,0.09226648063232908,6.0,6.075,0.0,6.0,6.075,0.0,0.0
2019-06-06,5.75,5.5,6.0,6.0,0.25,6.16,6.67,6.43,5.94,-0.4100000000000001,0.92,0.7299999999999995,0.04564354645876382,0.09672867610801508,5.991666666666666,6.069444444444445,-0.25,5.991666666666666,6.069444444444445,0.04564354645876382,-0.04166666666666663
2019-06-07,5.75,5.5,6.0,6.0,0.25,6.01,6.91,6.35,6.07,-0.2599999999999998,1.16,0.8399999999999999,0.06342703292561558,0.09676134879532089,5.983333333333333,6.063888888888889,0.0,5.983333333333333,6.063888888888889,0.06342703292561558,-0.04166666666666663
2019-06-08,5.75,5.5,6.0,6.0,0.25,5.98,6.69,6.43,5.82,-0.2300000000000004,0.9400000000000004,0.8700000000000001,0.07628214415734111,0.09676134879532089,5.975,6.058333333333334,0.0,5.975,6.058333333333334,0.07628214415734111,-0.04166666666666663
2019-06-09,5.75,5.5,6.0,6.0,0.25,6.08,6.76,6.4,5.85,-0.33,1.0099999999999998,0.91,0.08643647591043999,0.09749093680245759,5.966666666666667,6.052777777777778,0.0,5.966666666666667,6.052777777777778,0.08643647591043999,-0.04166666666666663
2019-06-10,5.75,5.5,6.0,6.0,0.25,5.97,7.0,6.52,5.83,-0.2199999999999997,1.25,1.17,0.09476225544736276,0.09244134518088028,5.958333333333333,6.0472222222222225,0.0,5.958333333333333,6.0472222222222225,0.09476225544736276,-0.04166666666666663
2019-06-11,5.75,5.5,6.0,6.0,0.25,5.98,6.71,6.23,5.95,-0.2300000000000004,0.96,0.7599999999999998,0.10170952554312142,0.0912549793949234,5.95,6.041666666666667,0.0,5.95,6.041666666666667,0.10170952554312142,-0.04166666666666663
2019-06-12,5.75,5.5,6.0,6.0,0.25,5.98,6.85,6.77,6.04,-0.2300000000000004,1.0999999999999996,0.8099999999999996,0.10754576678801893,0.09121403400793147,5.941666666666666,6.036111111111111,0.0,5.941666666666666,6.036111111111111,0.10754576678801893,-0.04166666666666663
2019-06-13,5.75,5.5,6.0,6.0,0.25,5.97,6.58,6.86,5.95,-0.2199999999999997,0.8300000000000001,0.6299999999999999,0.11244411127720072,0.09137770547278667,5.933333333333334,6.030555555555556,0.0,5.933333333333334,6.030555555555556,0.11244411127720072,-0.04166666666666663
2019-06-14,5.75,5.5,6.0,6.0,0.25,6.0,6.75,6.57,5.94,-0.25,1.0,0.8099999999999996,0.11652289992484956,0.08973844497063233,5.925,6.025,0.0,5.925,6.025,0.11652289992484956,-0.04166666666666663
2019-06-15,5.75,5.5,6.0,6.0,0.25,5.94,6.67,6.55,5.91,-0.1900000000000004,0.92,0.7599999999999998,0.11986582537134585,0.0893070385044587,5.916666666666667,6.019444444444445,0.0,5.916666666666667,6.019444444444445,0.11986582537134585,-0.04166666666666663
2019-06-16,5.75,5.5,6.0,6.0,0.25,5.93,6.77,6.52,6.07,-0.1799999999999997,1.0199999999999996,0.6999999999999993,0.12253312946339005,0.07717795528264057,5.908333333333333,6.013888888888889,0.0,5.908333333333333,6.013888888888889,0.12253312946339005,-0.04166666666666663
2019-06-17,5.75,5.5,6.0,6.0,0.25,5.73,6.91,6.7,5.78,0.0199999999999995,1.16,1.13,0.12456821978060975,0.09179186852023907,5.9,6.008333333333334,0.0,5.9,6.008333333333334,0.12456821978060975,-0.04166666666666663
2019-06-18,5.75,5.5,6.0,6.0,0.25,5.97,6.69,6.38,5.89,-0.2199999999999997,0.9400000000000004,0.8000000000000007,0.1260017332484325,0.08880367083641909,5.891666666666667,6.002777777777778,0.0,5.891666666666667,6.002777777777778,0.1260017332484325,-0.04166666666666663
2019-06-19,5.75,5.5,6.0,6.0,0.25,5.89,7.01,6.66,6.05,-0.1399999999999996,1.2599999999999998,0.96,0.12685406585123102,0.09040458232715427,5.883333333333334,5.997222222222222,0.0,5.883333333333334,5.997222222222222,0.12685406585123102,-0.04166666666666663
2019-06-20,5.75,5.5,6.0,6.0,0.25,6.07,6.58,6.49,5.99,-0.3200000000000003,0.8300000000000001,0.5899999999999999,0.12713690692890176,0.09133052265160962,5.875,5.991666666666666,0.0,5.875,5.991666666666666,0.12713690692890176,-0.04166666666666663
2019-06-21,5.75,5.5,6.0,6.0,0.25,5.88,6.86,6.52,5.92,-0.1299999999999999,1.1100000000000003,0.9400000000000004,0.12685406585123102,0.09002234716172337,5.866666666666666,5.986111111111111,0.0,5.866666666666666,5.986111111111111,0.12685406585123102,-0.04166666666666663
2019-06-22,5.75,5.5,6.0,6.0,0.25,6.07,6.82,6.51,6.04,-0.3200000000000003,1.0700000000000005,0.7800000000000002,0.1260017332484325,0.08531820088526793,5.858333333333333,5.980555555555555,0.0,5.858333333333333,5.980555555555555,0.1260017332484325,-0.04166666666666663
2019-06-23,5.75,5.5,6.0,6.0,0.25,5.89,6.84,6.62,5.93,-0.1399999999999996,1.09,0.91,0.12456821978060975,0.08688809026492149,5.85,5.975,0.0,5.85,5.975,0.12456821978060975,-0.04166666666666663
2019-06-24,5.75,5.5,6.0,6.0,0.25,6.03,6.56,6.66,5.94,-0.2800000000000002,0.8099999999999996,0.6199999999999992,0.12253312946339005,0.08704338989342052,5.841666666666667,5.969444444444444,0.0,5.841666666666667,5.969444444444444,0.12253312946339005,-0.04166666666666663
2019-06-25,5.75,5.5,6.0,6.0,0.25,5.95,6.91,6.47,5.84,-0.2000000000000001,1.16,1.0700000000000005,0.11986582537134585,0.08687419891303572,5.833333333333333,5.963888888888889,0.0,5.833333333333333,5.963888888888889,0.11986582537134585,-0.04166666666666663
2019-06-26,5.75,5.5,6.0,6.0,0.25,5.84,6.84,6.4,6.09,-0.0899999999999998,1.09,0.75,0.11652289992484956,0.0903988607394396,5.825,5.958333333333333,0.0,5.825,5.958333333333333,0.11652289992484956,-0.04166666666666663
2019-06-27,5.75,5.5,6.0,6.0,0.25,5.79,7.0,6.58,5.94,-0.04,1.25,1.0599999999999996,0.11244411127720072,0.0944560957428825,5.816666666666666,5.9527777777777775,0.0,5.816666666666666,5.9527777777777775,0.11244411127720072,-0.04166666666666663
2019-06-28,5.75,5.5,6.0,6.0,0.25,5.95,6.81,6.55,6.04,-0.2000000000000001,1.0599999999999996,0.7699999999999996,0.10754576678801893,0.09320660526147218,5.808333333333334,5.947222222222222,0.0,5.808333333333334,5.947222222222222,0.10754576678801893,-0.04166666666666663
2019-06-29,5.75,5.5,6.0,6.0,0.25,6.01,6.77,6.51,5.95,-0.2599999999999998,1.0199999999999996,0.8199999999999994,0.10170952554312142,0.09357583438906261,5.8,5.941666666666666,0.0,5.8,5.941666666666666,0.10170952554312142,-0.04166666666666663
2019-06-30,5.75,5.5,6.0,6.0,0.25,6.03,6.49,6.39,6.01,-0.2800000000000002,0.7400000000000002,0.4800000000000004,0.09476225544736276,0.09189949532712019,5.791666666666667,5.936111111111111,0.0,5.791666666666667,5.936111111111111,0.09476225544736276,-0.04166666666666663
2019-07-01,5.75,5.5,6.0,6.0,0.25,6.02,6.72,6.55,5.98,-0.2699999999999996,0.9699999999999998,0.7399999999999993,0.08643647591043999,0.09140034457542169,5.783333333333333,5.930555555555555,0.0,5.783333333333333,5.930555555555555,0.08643647591043999,-0.04166666666666663
2019-07-02,5.75,5.5,6.0,6.0,0.25,5.95,6.63,6.57,5.87,-0.2000000000000001,0.8799999999999999,0.7599999999999998,0.07628214415734111,0.08736302908310127,5.775,5.925,0.0,5.775,5.925,0.07628214415734111,-0.04166666666666663
2019-07-03,5.75,5.5,6.0,6.0,0.25,6.04,6.49,6.67,5.99,-0.29,0.7400000000000002,0.5,0.06342703292561558,0.0876277392704802,5.766666666666667,5.9222222222222225,0.0,5.766666666666667,5.9222222222222225,0.06342703292561558,-0.04166666666666663
2019-07-04,5.75,5.5,6.0,6.0,0.25,6.03,6.9,6.75,6.03,-0.2800000000000002,1.1500000000000004,0.8700000000000001,0.04564354645876382,0.08803343147618044,5.758333333333334,5.919444444444444,0.0,5.758333333333334,5.919444444444444,0.04564354645876382,-0.04166666666666663
2019-07-05,5.75,5.5,6.0,6.0,0.25,5.82,6.56,6.48,5.95,-0.0700000000000002,0.8099999999999996,0.6099999999999994,0.0,0.09175429458457363,5.75,5.916666666666667,0.0,5.75,5.916666666666667,0.0,-0.04166666666666663
2019-07-06,5.75,5.5,6.0,6.0,0.25,6.05,6.64,6.57,5.89,-0.2999999999999998,0.8899999999999997,0.75,0.0,0.08570532246512248,5.75,5.913888888888889,0.0,5.75,5.913888888888889,0.0,0.0
2019-07-07,5.75,5.5,6.0,6.0,0.25,5.94,6.54,6.44,5.84,-0.1900000000000004,0.79,0.7000000000000002,0.0,0.08529596883118577,5.75,5.911111111111111,0.0,5.75,5.911111111111111,0.0,0.0
2019-07-08,5.75,5.5,6.0,6.0,0.25,5.9,6.91,6.44,6.16,-0.1500000000000003,1.16,0.75,0.0,0.08587614711710223,5.75,5.908333333333333,0.0,5.75,5.908333333333333,0.0,0.0
2019-07-09,5.75,5.5,6.0,6.0,0.25,6.05,6.78,6.45,6.01,-0.2999999999999998,1.0300000000000002,0.7700000000000005,0.0,0.08455495390504969,5.75,5.905555555555556,0.0,5.75,5.905555555555556,0.0,0.0
2019-07-10,5.75,5.5,6.0,6.0,0.25,5.94,6.77,6.86,5.94,-0.1900000000000004,1.0199999999999996,0.8299999999999992,0.0,0.08455699295428663,5.75,5.902777777777778,0.0,5.75,5.902777777777778,0.0,0.0
2019-07-11,5.75,5.5,6.0,6.0,0.25,6.11,6.64,6.55,6.09,-0.3600000000000003,0.8899999999999997,0.5499999999999998,0.0,0.08910861253316787,5.75,5.9,0.0,5.75,5.9,0.0,0.0
2019-07-12,5.75,5.5,6.0,6.0,0.25,5.94,7.02,6.63,5.91,-0.1900000000000004,1.2699999999999996,1.1099999999999994,0.0,0.08908281049920243,5.75,5.897222222222222,0.0,5.75,5.897222222222222,0.0,0.0
2019-07-13,5.75,5.5,6.0,6.0,0.25,6.06,6.9,6.62,5.82,-0.3099999999999996,1.1500000000000004,1.08,0.0,0.09100713626180504,5.75,5.894444444444445,0.0,5.75,5.894444444444445,0.0,0.0
2019-07-14,5.75,5.5,6.0,6.0,0.25,5.93,6.71,6.54,6.0,-0.1799999999999997,0.96,0.71,0.0,0.09086114200491215,5.75,5.891666666666667,0.0,5.75,5.891666666666667,0.0,0.0
2019-07-15,5.75,5.5,6.0,6.0,0.25,6.02,6.55,6.6,6.0,-0.2699999999999996,0.7999999999999998,0.5499999999999998,0.0,0.09147639605101851,5.75,5.888888888888889,0.0,5.75,5.888888888888889,0.0,0.0
2019-07-16,5.75,5.5,6.0,6.0,0.25,6.06,6.91,6.65,5.99,-0.3099999999999996,1.16,0.92,0.0,0.09302329457363559,5.75,5.886111111111111,0.0,5.75,5.886111111111111,0.0,0.0
2019-07-17,5.75,5.5,6.0,6.0,0.25,5.99,6.5,6.6,5.97,-0.2400000000000002,0.75,0.5300000000000002,0.0,0.08177344649532767,5.75,5.883333333333334,0.0,5.75,5.883333333333334,0.0,0.0
2019-07-18,5.75,5.5,6.0,6.0,0.25,6.03,6.56,6.42,6.03,-0.2800000000000002,0.8099999999999996,0.5299999999999994,0.0,0.0824035486346692,5.75,5.8805555555555555,0.0,5.75,5.8805555555555555,0.0,0.0
2019-07-19,5.75,5.5,6.0,6.0,0.25,6.0,6.85,6.55,5.95,-0.25,1.0999999999999996,0.8999999999999995,0.0,0.08087808335894335,5.75,5.877777777777778,0.0,5.75,5.877777777777778,0.0,0.0
2019-07-20,5.75,5.5,6.0,6.0,0.25,6.09,6.67,6.56,5.91,-0.3399999999999998,0.92,0.7599999999999998,0.0,0.08172634460379927,5.75,5.875,0.0,5.75,5.875,0.0,0.0
2019-07-21,5.75,5.5,6.0,6.0,0.25,5.96,6.7,6.58,5.91,-0.2099999999999999,0.9500000000000002,0.79,0.0,0.07961762064544184,5.75,5.872222222222222,0.0,5.75,5.872222222222222,0.0,0.0
2019-07-22,5.75,5.5,6.0,6.0,0.25,6.13,6.62,6.53,5.91,-0.3799999999999999,0.8700000000000001,0.71,0.0,0.08257702778159001,5.75,5.8694444444444445,0.0,5.75,5.8694444444444445,0.0,0.0
2019-07-23,5.75,5.5,6.0,6.0,0.25,6.14,6.78,6.67,5.83,-0.3899999999999997,1.0300000000000002,0.9500000000000002,0.0,0.08523126079140257,5.75,5.866666666666666,0.0,5.75,5.866666666666666,0.0,0.0
2019-07-24,5.75,5.5,6.0,6.0,0.25,6.03,6.88,6.56,6.04,-0.2800000000000002,1.13,0.8399999999999999,0.0,0.08523126079140257,5.75,5.863888888888889,0.0,5.75,5.863888888888889,0.0,0.0
2019-07-25,5.75,5.5,6.0,6.0,0.25,5.95,6.96,6.83,5.92,-0.2000000000000001,1.21,1.04,0.0,0.08523126079140257,5.75,5.861111111111111,0.0,5.75,5.861111111111111,0.0,0.0
2019-07-26,5.75,5.5,6.0,6.0,0.25,5.96,6.97,6.74,5.91,-0.2099999999999999,1.2199999999999998,1.0599999999999996,0.0,0.08046988442175562,5.75,5.858333333333333,0.0,5.75,5.858333333333333,0.0,0.0
2019-07-27,5.75,5.5,6.0,6.0,0.25,5.96,6.71,6.39,5.88,-0.2099999999999999,0.96,0.8300000000000001,0.0,0.07076673677995127,5.75,5.855555555555555,0.0,5.75,5.855555555555555,0.0,0.0
2019-07-28,5.75,5.5,6.0,6.0,0.25,5.9,6.63,6.55,5.97,-0.1500000000000003,0.8799999999999999,0.6600000000000001,0.0,0.07262246889569296,5.75,5.852777777777778,0.0,5.75,5.852777777777778,0.0,0.0
2019-07-29,5.75,5.5,6.0,6.0,0.25,6.16,6.6,6.67,5.93,-0.4100000000000001,0.8499999999999996,0.6699999999999999,0.0,0.07819001317892009,5.75,5.85,0.0,5.75,5.85,0.0,0.0
2019-07-30,5.75,5.5,6.0,6.0,0.25,6.0,6.85,6.42,5.98,-0.25,1.0999999999999996,0.8699999999999992,0.0,0.07806864059068991,5.75,5.847222222222222,0.0,5.75,5.847222222222222,0.0,0.0
2019-07-31,5.75,5.5,6.0,6.0,0.25,6.02,6.82,6.58,6.15,-0.2699999999999996,1.0700000000000005,0.6699999999999999,0.0,0.07806864059068991,5.75,5.844444444444444,0.0,5.75,5.844444444444444,0.0,0.0
2019-08-01,5.75,5.5,6.0,6.0,0.25,5.94,6.67,6.48,5.91,-0.1900000000000004,0.92,0.7599999999999998,0.0,0.07833394472737779,5.75,5.841666666666667,0.0,5.75,5.841666666666667,0.0,0.0
2019-08-02,5.75,5.5,6.0,6.0,0.25,5.94,6.93,6.72,5.9,-0.1900000000000004,1.1799999999999995,1.0299999999999994,0.0,0.07891869816171815,5.75,5.838888888888889,0.0,5.75,5.838888888888889,0.0,0.0
2019-08-03,5.75,5.5,6.0,6.0,0.25,5.92,6.82,6.48,6.0,-0.1699999999999999,1.0700000000000005,0.8200000000000003,0.0,0.08010338147755106,5.75,5.836111111111111,0.0,5.75,5.836111111111111,0.0,0.0
2019-08-04,5.75,5.5,6.0,6.0,0.25,6.02,6.52,6.74,6.09,-0.2699999999999996,0.7699999999999996,0.4299999999999997,0.0,0.07276477611920694,5.75,5.833333333333333,0.0,5.75,5.833333333333333,0.0,0.0
2019-08-05,5.75,5.5,6.0,6.0,0.25,5.94,6.69,6.58,5.98,-0.1900000000000004,0.9400000000000004,0.71,0.0,0.07317197503849834,5.75,5.830555555555556,0.0,5.75,5.830555555555556,0.0,0.0
2019-08-06,5.75,5.5,6.0,6.0,0.25,6.07,7.05,6.53,5.89,-0.3200000000000003,1.2999999999999998,1.16,0.0,0.07328420506933148,5.75,5.8277777777777775,0.0,5.75,5.8277777777777775,0.0,0.0
2019-08-07,5.4,5.15,5.65,5.65,0.25,5.86,6.64,6.55,6.09,-0.4599999999999999,1.239999999999999,0.5499999999999998,0.06390096504226932,0.07559419791638006,5.738333333333333,5.821111111111111,-0.34999999999999964,5.738333333333333,5.821111111111111,0.06390096504226932,-0.060869565217391286
2019-08-08,5.4,5.15,5.65,5.65,0.25,5.95,6.78,6.55,6.05,-0.5499999999999998,1.38,0.7300000000000004,0.08879784609586175,0.0757005595266232,5.7266666666666675,5.814444444444444,0.0,5.7266666666666675,5.814444444444444,0.08879784609586175,-0.060869565217391286
2019-08-09,5.4,5.15,5.65,5.65,0.25,6.25,6.67,6.49,6.03,-0.8499999999999996,1.2699999999999996,0.6399999999999997,0.1067950018202775,0.0873893388905323,5.715,5.807777777777778,0.0,5.715,5.807777777777778,0.1067950018202775,-0.060869565217391286
2019-08-10,5.4,5.15,5.65,5.65,0.25,6.07,7.03,6.62,5.92,-0.6699999999999999,1.63,1.1100000000000003,0.12101106627461597,0.08612274053222975,5.703333333333333,5.801111111111111,0.0,5.703333333333333,5.801111111111111,0.12101106627461597,-0.060869565217391286
2019-08-11,5.4,5.15,5.65,5.65,0.25,6.06,6.92,6.65,5.99,-0.6599999999999993,1.5199999999999996,0.9299999999999996,0.13266715762630787,0.08556035713251696,5.691666666666666,5.794444444444444,0.0,5.691666666666666,5.794444444444444,0.13266715762630787,-0.060869565217391286
2019-08-12,5.4,5.15,5.65,5.65,0.25,6.11,6.93,6.72,6.0,-0.71,1.5299999999999994,0.9299999999999996,0.14239333576036994,0.08696940933983462,5.680000000000001,5.7877777777777775,0.0,5.680000000000001,5.7877777777777775,0.14239333576036994,-0.060869565217391286
2019-08-13,5.4,5.15,5.65,5.65,0.25,5.98,6.77,6.69,5.88,-0.5800000000000001,1.3699999999999992,0.8899999999999997,0.15056407350322643,0.08574822809067152,5.668333333333334,5.781111111111111,0.0,5.668333333333334,5.781111111111111,0.15056407350322643,-0.060869565217391286
2019-08-14,5.4,5.15,5.65,5.65,0.25,6.04,6.69,6.55,6.05,-0.6399999999999997,1.29,0.6400000000000006,0.15742175578808093,0.08585004301139076,5.656666666666666,5.774444444444445,0.0,5.656666666666666,5.774444444444445,0.15742175578808093,-0.060869565217391286
2019-08-15,5.4,5.15,5.65,5.65,0.25,6.02,6.76,6.39,6.01,-0.6199999999999992,1.3599999999999994,0.75,0.16313205989478927,0.0854797146064233,5.645,5.767777777777778,0.0,5.645,5.767777777777778,0.16313205989478927,-0.060869565217391286
2019-08-16,5.4,5.15,5.65,5.65,0.25,6.06,7.07,6.51,5.97,-0.6599999999999993,1.67,1.1000000000000003,0.16781215551988402,0.08569123937572208,5.633333333333334,5.761111111111111,0.0,5.633333333333334,5.761111111111111,0.16781215551988402,-0.060869565217391286
2019-08-17,5.4,5.15,5.65,5.65,0.25,6.02,6.99,6.54,5.97,-0.6199999999999992,1.59,1.0200000000000005,0.17154638124874586,0.0856650789244171,5.621666666666667,5.754444444444444,0.0,5.621666666666667,5.754444444444444,0.17154638124874586,-0.060869565217391286
2019-08-18,5.4,5.15,5.65,5.65,0.25,6.06,6.78,6.5,5.97,-0.6599999999999993,1.38,0.8100000000000005,0.1743955076928534,0.08592231187625886,5.61,5.747777777777777,0.0,5.61,5.747777777777777,0.1743955076928534,-0.060869565217391286
2019-08-19,5.4,5.15,5.65,5.65,0.25,6.11,6.6,6.57,5.89,-0.71,1.1999999999999993,0.71,0.17640242654780522,0.08655673841774203,5.598333333333334,5.7411111111111115,0.0,5.598333333333334,5.7411111111111115,0.17640242654780522,-0.060869565217391286
2019-08-20,5.4,5.15,5.65,5.65,0.25,6.12,6.52,6.48,5.98,-0.7199999999999998,1.1199999999999992,0.5399999999999991,0.17759569219172305,0.08759165970898654,5.586666666666667,5.734444444444445,0.0,5.586666666666667,5.734444444444445,0.17759569219172305,-0.060869565217391286
2019-08-21,5.4,5.15,5.65,5.65,0.25,6.16,6.74,6.48,6.1,-0.7599999999999998,1.34,0.6400000000000006,0.177991669700462,0.0889762980191668,5.575,5.727777777777778,0.0,5.575,5.727777777777778,0.177991669700462,-0.060869565217391286
2019-08-22,5.4,5.15,5.65,5.65,0.25,5.86,6.42,6.6,5.91,-0.4599999999999999,1.0199999999999996,0.5099999999999998,0.17759569219172294,0.09140285968513713,5.5633333333333335,5.721111111111111,0.0,5.5633333333333335,5.721111111111111,0.17759569219172294,-0.060869565217391286
2019-08-23,5.4,5.15,5.65,5.65,0.25,5.9,6.86,6.58,5.9,-0.5,1.46,0.96,0.17640242654780505,0.09386282482994873,5.551666666666667,5.714444444444444,0.0,5.551666666666667,5.714444444444444,0.17640242654780505,-0.060869565217391286
2019-08-24,5.4,5.15,5.65,5.65,0.25,5.87,6.88,6.63,5.94,-0.4699999999999997,1.4799999999999995,0.9399999999999996,0.17439550769285317,0.09682369331009362,5.540000000000001,5.707777777777778,0.0,5.540000000000001,5.707777777777778,0.17439550769285317,-0.060869565217391286
2019-08-25,5.4,5.15,5.65,5.65,0.25,6.18,6.59,6.37,5.89,-0.7799999999999994,1.1899999999999995,0.7000000000000002,0.17154638124874558,0.10106615564120423,5.528333333333333,5.7011111111111115,0.0,5.528333333333333,5.7011111111111115,0.17154638124874558,-0.060869565217391286
