date,repo_rate,reverse_repo_rate,msf_rate,bank_rate,repo_reverse_spread,call_rate,cp_rate_3m,cd_rate_3m,tbill_91d,repo_call_spread,cp_repo_spread,yield_curve_slope
2019-07-20,5.75,5.5,6.0,6.0,0.25,6.09,6.67,6.56,5.91,-0.33999999999999986,0.9199999999999999,0.7599999999999998
2019-07-21,5.75,5.5,6.0,6.0,0.25,5.96,6.7,6.58,5.91,-0.20999999999999996,0.9500000000000002,0.79
2019-07-22,5.75,5.5,6.0,6.0,0.25,6.13,6.62,6.53,5.91,-0.3799999999999999,0.8700000000000001,0.71
2019-07-23,5.75,5.5,6.0,6.0,0.25,6.14,6.78,6.67,5.83,-0.3899999999999997,1.0300000000000002,0.9500000000000002
2019-07-24,5.75,5.5,6.0,6.0,0.25,6.03,6.88,6.56,6.04,-0.28000000000000025,1.13,0.8399999999999999
2019-07-25,5.75,5.5,6.0,6.0,0.25,5.95,6.96,6.83,5.92,-0.20000000000000018,1.21,1.04
2019-07-26,5.75,5.5,6.0,6.0,0.25,5.96,6.97,6.74,5.91,-0.20999999999999996,1.2199999999999998,1.0599999999999996
2019-07-27,5.75,5.5,6.0,6.0,0.25,5.96,6.71,6.39,5.88,-0.20999999999999996,0.96,0.8300000000000001
2019-07-28,5.75,5.5,6.0,6.0,0.25,5.9,6.63,6.55,5.97,-0.15000000000000036,0.8799999999999999,0.6600000000000001
2019-07-29,5.75,5.5,6.0,6.0,0.25,6.16,6.6,6.67,5.93,-0.41000000000000014,0.8499999999999996,0.6699999999999999
2019-07-30,5.75,5.5,6.0,6.0,0.25,6.0,6.85,6.42,5.98,-0.25,1.0999999999999996,0.8699999999999992
2019-07-31,5.75,5.5,6.0,6.0,0.25,6.02,6.82,6.58,6.15,-0.2699999999999996,1.0700000000000003,0.6699999999999999
2019-08-01,5.75,5.5,6.0,6.0,0.25,5.94,6.67,6.48,5.91,-0.1900000000000004,0.9199999999999999,0.7599999999999998
2019-08-02,5.75,5.5,6.0,6.0,0.25,5.94,6.93,6.72,5.9,-0.1900000000000004,1.1799999999999997,1.0299999999999994
2019-08-03,5.75,5.5,6.0,6.0,0.25,5.92,6.82,6.48,6.0,-0.16999999999999993,1.0700000000000003,0.8200000000000003
2019-08-04,5.75,5.5,6.0,6.0,0.25,6.02,6.52,6.74,6.09,-0.2699999999999996,0.7699999999999996,0.4299999999999997
2019-08-05,5.75,5.5,6.0,6.0,0.25,5.94,6.69,6.58,5.98,-0.1900000000000004,0.9400000000000004,0.71
2019-08-06,5.75,5.5,6.0,6.0,0.25,6.07,7.05,6.53,5.89,-0.3200000000000003,1.2999999999999998,1.1600000000000001
2019-08-07,5.4,5.15,5.65,5.65,0.25,5.86,6.64,6.55,6.09,-0.45999999999999996,1.2399999999999993,0.5499999999999998
2019-08-08,5.4,5.15,5.65,5.65,0.25,5.95,6.78,6.55,6.05,-0.5499999999999998,1.38,0.7300000000000004
2019-08-09,5.4,5.15,5.65,5.65,0.25,6.25,6.67,6.49,6.03,-0.8499999999999996,1.2699999999999996,0.6399999999999997
2019-08-10,5.4,5.15,5.65,5.65,0.25,6.07,7.03,6.62,5.92,-0.6699999999999999,1.63,1.1100000000000003
2019-08-11,5.4,5.15,5.65,5.65,0.25,6.06,6.92,6.65,5.99,-0.6599999999999993,1.5199999999999996,0.9299999999999997
2019-08-12,5.4,5.15,5.65,5.65,0.25,6.11,6.93,6.72,6.0,-0.71,1.5299999999999994,0.9299999999999997
2019-08-13,5.4,5.15,5.65,5.65,0.25,5.98,6.77,6.69,5.88,-0.5800000000000001,1.3699999999999992,0.8899999999999997
2019-08-14,5.4,5.15,5.65,5.65,0.25,6.04,6.69,6.55,6.05,-0.6399999999999997,1.29,0.6400000000000006
2019-08-15,5.4,5.15,5.65,5.65,0.25,6.02,6.76,6.39,6.01,-0.6199999999999992,1.3599999999999994,0.75
2019-08-16,5.4,5.15,5.65,5.65,0.25,6.06,7.07,6.51,5.97,-0.6599999999999993,1.67,1.1000000000000005
2019-08-17,5.4,5.15,5.65,5.65,0.25,6.02,6.99,6.54,5.97,-0.6199999999999992,1.5899999999999999,1.0200000000000005
2019-08-18,5.4,5.15,5.65,5.65,0.25,6.06,6.78,6.5,5.97,-0.6599999999999993,1.38,0.8100000000000005
2019-08-19,5.4,5.15,5.65,5.65,0.25,6.11,6.6,6.57,5.89,-0.71,1.1999999999999993,0.71
2019-08-20,5.4,5.15,5.65,5.65,0.25,6.12,6.52,6.48,5.98,-0.7199999999999998,1.1199999999999992,0.5399999999999991
2019-08-21,5.4,5.15,5.65,5.65,0.25,6.16,6.74,6.48,6.1,-0.7599999999999998,1.3399999999999999,0.6400000000000006
2019-08-22,5.4,5.15,5.65,5.65,0.25,5.86,6.42,6.6,5.91,-0.45999999999999996,1.0199999999999996,0.5099999999999998
2019-08-23,5.4,5.15,5.65,5.65,0.25,5.9,6.86,6.58,5.9,-0.5,1.46,0.96
2019-08-24,5.4,5.15,5.65,5.65,0.25,5.87,6.88,6.63,5.94,-0.46999999999999975,1.4799999999999995,0.9399999999999995
2019-08-25,5.4,5.15,5.65,5.65,0.25,6.18,6.59,6.37,5.89,-0.7799999999999994,1.1899999999999995,0.7000000000000002
2019-08-26,5.4,5.15,5.65,5.65,0.25,6.0,6.79,6.52,5.98,-0.5999999999999996,1.3899999999999997,0.8099999999999996
2019-08-27,5.4,5.15,5.65,5.65,0.25,5.87,6.97,6.54,6.04,-0.46999999999999975,1.5699999999999994,0.9299999999999997
2019-08-28,5.4,5.15,5.65,5.65,0.25,6.03,6.82,6.62,5.99,-0.6299999999999999,1.42,0.8300000000000001
2019-08-29,5.4,5.15,5.65,5.65,0.25,6.06,6.95,6.57,6.01,-0.6599999999999993,1.5499999999999998,0.9400000000000004
2019-08-30,5.4,5.15,5.65,5.65,0.25,5.99,6.97,6.47,6.09,-0.5899999999999999,1.5699999999999994,0.8799999999999999
2019-08-31,5.4,5.15,5.65,5.65,0.25,6.0,6.54,6.57,5.9,-0.5999999999999996,1.1399999999999997,0.6399999999999997
2019-09-01,5.4,5.15,5.65,5.65,0.25,6.08,6.65,6.5,5.8,-0.6799999999999997,1.25,0.8500000000000005
2019-09-02,5.4,5.15,5.65,5.65,0.25,5.95,6.39,6.36,6.01,-0.5499999999999998,0.9899999999999993,0.3799999999999999
2019-09-03,5.4,5.15,5.65,5.65,0.25,6.08,6.81,6.43,5.95,-0.6799999999999997,1.4099999999999993,0.8599999999999994
2019-09-04,5.4,5.15,5.65,5.65,0.25,6.0,6.58,6.73,6.02,-0.5999999999999996,1.1799999999999997,0.5600000000000005
2019-09-05,5.4,5.15,5.65,5.65,0.25,5.98,6.75,6.58,5.79,-0.5800000000000001,1.3499999999999996,0.96
2019-09-06,5.4,5.15,5.65,5.65,0.25,5.98,6.65,6.43,5.93,-0.5800000000000001,1.25,0.7200000000000006
2019-09-07,5.4,5.15,5.65,5.65,0.25,6.18,6.85,6.48,6.0,-0.7799999999999994,1.4499999999999993,0.8499999999999996
2019-09-08,5.4,5.15,5.65,5.65,0.25,6.14,6.89,6.56,5.9,-0.7399999999999993,1.4899999999999993,0.9899999999999993
2019-09-09,5.4,5.15,5.65,5.65,0.25,6.07,6.81,6.66,6.0,-0.6699999999999999,1.4099999999999993,0.8099999999999996
2019-09-10,5.4,5.15,5.65,5.65,0.25,6.1,6.67,6.71,5.97,-0.6999999999999993,1.2699999999999996,0.7000000000000002
2019-09-11,5.4,5.15,5.65,5.65,0.25,6.21,6.65,6.76,5.97,-0.8099999999999996,1.25,0.6800000000000006
2019-09-12,5.4,5.15,5.65,5.65,0.25,5.93,6.68,6.51,5.98,-0.5299999999999994,1.2799999999999994,0.6999999999999993
2019-09-13,5.4,5.15,5.65,5.65,0.25,6.05,6.66,6.55,6.12,-0.6499999999999995,1.2599999999999998,0.54
2019-09-14,5.4,5.15,5.65,5.65,0.25,6.17,6.82,6.55,5.96,-0.7699999999999996,1.42,0.8600000000000003
2019-09-15,5.4,5.15,5.65,5.65,0.25,6.06,6.6,6.52,5.82,-0.6599999999999993,1.1999999999999993,0.7799999999999994
2019-09-16,5.4,5.15,5.65,5.65,0.25,6.04,6.85,6.49,6.08,-0.6399999999999997,1.4499999999999993,0.7699999999999996
2019-09-17,5.4,5.15,5.65,5.65,0.25,5.88,6.53,6.58,6.03,-0.47999999999999954,1.13,0.5
2019-09-18,5.4,5.15,5.65,5.65,0.25,6.17,6.68,6.68,5.95,-0.7699999999999996,1.2799999999999994,0.7299999999999995
2019-09-19,5.4,5.15,5.65,5.65,0.25,5.98,6.88,6.63,5.82,-0.5800000000000001,1.4799999999999995,1.0599999999999996
2019-09-20,5.4,5.15,5.65,5.65,0.25,6.15,6.96,6.47,5.98,-0.75,1.5599999999999996,0.9799999999999995
2019-09-21,5.4,5.15,5.65,5.65,0.25,6.05,6.79,6.48,5.9,-0.6499999999999995,1.3899999999999997,0.8899999999999997
2019-09-22,5.4,5.15,5.65,5.65,0.25,6.0,6.93,6.62,5.92,-0.5999999999999996,1.5299999999999994,1.0099999999999998
2019-09-23,5.4,5.15,5.65,5.65,0.25,6.08,6.32,6.69,5.81,-0.6799999999999997,0.9199999999999999,0.5100000000000007
2019-09-24,5.4,5.15,5.65,5.65,0.25,5.96,6.58,6.39,6.04,-0.5599999999999996,1.1799999999999997,0.54
2019-09-25,5.4,5.15,5.65,5.65,0.25,5.95,6.8,6.54,5.99,-0.5499999999999998,1.3999999999999995,0.8099999999999996
2019-09-26,5.4,5.15,5.65,5.65,0.25,6.01,6.56,6.67,5.91,-0.6099999999999994,1.1599999999999993,0.6499999999999995
2019-09-27,5.4,5.15,5.65,5.65,0.25,5.84,6.69,6.73,6.02,-0.4399999999999995,1.29,0.6700000000000008
2019-09-28,5.4,5.15,5.65,5.65,0.25,5.97,6.7,6.51,6.12,-0.5699999999999994,1.2999999999999998,0.5800000000000001
2019-09-29,5.4,5.15,5.65,5.65,0.25,6.04,6.81,6.67,5.97,-0.6399999999999997,1.4099999999999993,0.8399999999999999
2019-09-30,5.4,5.15,5.65,5.65,0.25,5.97,6.72,6.54,5.95,-0.5699999999999994,1.3199999999999994,0.7699999999999996
2019-10-01,5.4,5.15,5.65,5.65,0.25,6.07,6.76,6.64,5.94,-0.6699999999999999,1.3599999999999994,0.8199999999999994
2019-10-02,5.4,5.15,5.65,5.65,0.25,6.01,6.45,6.66,5.98,-0.6099999999999994,1.0499999999999998,0.46999999999999975
2019-10-03,5.4,5.15,5.65,5.65,0.25,6.1,6.32,6.8,5.94,-0.6999999999999993,0.9199999999999999,0.3799999999999999
2019-10-04,5.15,4.9,5.4,5.4,0.25,6.11,6.59,6.62,5.87,-0.96,1.4399999999999995,0.7199999999999998
2019-10-05,5.15,4.9,5.4,5.4,0.25,5.94,7.04,6.53,5.97,-0.79,1.8899999999999997,1.0700000000000003
2019-10-06,5.15,4.9,5.4,5.4,0.25,6.09,6.82,6.57,5.98,-0.9399999999999995,1.67,0.8399999999999999
2019-10-07,5.15,4.9,5.4,5.4,0.25,6.24,6.74,6.57,6.03,-1.0899999999999999,1.5899999999999999,0.71
2019-10-08,5.15,4.9,5.4,5.4,0.25,6.11,6.93,6.63,5.86,-0.96,1.7799999999999994,1.0699999999999994
2019-10-09,5.15,4.9,5.4,5.4,0.25,6.16,6.58,6.59,5.89,-1.0099999999999998,1.4299999999999997,0.6900000000000004
2019-10-10,5.15,4.9,5.4,5.4,0.25,5.99,6.8,6.59,5.98,-0.8399999999999999,1.6499999999999995,0.8199999999999994
2019-10-11,5.15,4.9,5.4,5.4,0.25,6.16,6.82,6.52,6.03,-1.0099999999999998,1.67,0.79
2019-10-12,5.15,4.9,5.4,5.4,0.25,6.12,6.57,6.62,6.01,-0.9699999999999998,1.42,0.5600000000000005
2019-10-13,5.15,4.9,5.4,5.4,0.25,5.97,6.96,6.53,5.96,-0.8199999999999994,1.8099999999999996,1.0
2019-10-14,5.15,4.9,5.4,5.4,0.25,5.98,6.75,6.42,5.83,-0.8300000000000001,1.5999999999999996,0.9199999999999999
2019-10-15,5.15,4.9,5.4,5.4,0.25,6.16,6.62,6.43,5.78,-1.0099999999999998,1.4699999999999998,0.8399999999999999
2019-10-16,5.15,4.9,5.4,5.4,0.25,5.94,6.55,6.75,6.03,-0.79,1.3999999999999995,0.5199999999999996
2019-10-17,5.15,4.9,5.4,5.4,0.25,5.93,7.09,6.67,5.92,-0.7799999999999994,1.9399999999999995,1.17
2019-10-18,5.15,4.9,5.4,5.4,0.25,5.75,7.09,6.38,5.82,-0.5999999999999996,1.9399999999999995,1.2699999999999996
2019-10-19,5.15,4.9,5.4,5.4,0.25,6.1,7.12,6.72,6.0,-0.9499999999999993,1.9699999999999998,1.12
2019-10-20,5.15,4.9,5.4,5.4,0.25,6.06,6.88,6.64,5.97,-0.9099999999999993,1.7299999999999995,0.9100000000000001
2019-10-21,5.15,4.9,5.4,5.4,0.25,6.01,6.74,6.46,5.93,-0.8599999999999994,1.5899999999999999,0.8100000000000005
2019-10-22,5.15,4.9,5.4,5.4,0.25,5.83,6.74,6.43,5.86,-0.6799999999999997,1.5899999999999999,0.8799999999999999
2019-10-23,5.15,4.9,5.4,5.4,0.25,6.02,6.96,6.66,5.82,-0.8699999999999992,1.8099999999999996,1.1399999999999997
2019-10-24,5.15,4.9,5.4,5.4,0.25,5.9,6.89,6.43,5.93,-0.75,1.7399999999999993,0.96
2019-10-25,5.15,4.9,5.4,5.4,0.25,6.06,6.6,6.56,5.84,-0.9099999999999993,1.4499999999999993,0.7599999999999998
2019-10-26,5.15,4.9,5.4,5.4,0.25,5.94,6.8,6.36,5.99,-0.79,1.6499999999999995,0.8099999999999996
2019-10-27,5.15,4.9,5.4,5.4,0.25,6.0,6.83,6.58,6.06,-0.8499999999999996,1.6799999999999997,0.7700000000000005
2019-10-28,5.15,4.9,5.4,5.4,0.25,6.01,6.69,6.56,5.99,-0.8599999999999994,1.54,0.7000000000000002
2019-10-29,5.15,4.9,5.4,5.4,0.25,6.0,6.76,6.47,5.9,-0.8499999999999996,1.6099999999999994,0.8599999999999994
2019-10-30,5.15,4.9,5.4,5.4,0.25,5.86,7.01,6.4,5.89,-0.71,1.8599999999999994,1.12
2019-10-31,5.15,4.9,5.4,5.4,0.25,5.93,6.88,6.51,6.05,-0.7799999999999994,1.7299999999999995,0.8300000000000001
2019-11-01,5.15,4.9,5.4,5.4,0.25,5.93,6.79,6.45,6.12,-0.7799999999999994,1.6399999999999997,0.6699999999999999
2019-11-02,5.15,4.9,5.4,5.4,0.25,5.88,6.8,6.63,5.98,-0.7299999999999995,1.6499999999999995,0.8199999999999994
2019-11-03,5.15,4.9,5.4,5.4,0.25,5.98,6.73,6.56,5.94,-0.8300000000000001,1.58,0.79
2019-11-04,5.15,4.9,5.4,5.4,0.25,6.1,7.08,6.48,5.84,-0.9499999999999993,1.9299999999999997,1.2400000000000002
2019-11-05,5.15,4.9,5.4,5.4,0.25,5.99,7.14,6.45,6.08,-0.8399999999999999,1.9899999999999993,1.0599999999999996
2019-11-06,5.15,4.9,5.4,5.4,0.25,6.17,6.67,6.62,6.08,-1.0199999999999996,1.5199999999999996,0.5899999999999999
2019-11-07,5.15,4.9,5.4,5.4,0.25,5.96,6.72,6.48,5.87,-0.8099999999999996,1.5699999999999994,0.8499999999999996
2019-11-08,5.15,4.9,5.4,5.4,0.25,5.94,6.57,6.55,5.89,-0.79,1.42,0.6800000000000006
2019-11-09,5.15,4.9,5.4,5.4,0.25,6.02,6.52,6.59,6.02,-0.8699999999999992,1.3699999999999992,0.5
2019-11-10,5.15,4.9,5.4,5.4,0.25,5.8,6.81,6.7,5.85,-0.6499999999999995,1.6599999999999993,0.96
2019-11-11,5.15,4.9,5.4,5.4,0.25,6.17,6.81,6.47,5.95,-1.0199999999999996,1.6599999999999993,0.8599999999999994
2019-11-12,5.15,4.9,5.4,5.4,0.25,6.06,6.76,6.61,5.88,-0.9099999999999993,1.6099999999999994,0.8799999999999999
2019-11-13,5.15,4.9,5.4,5.4,0.25,6.02,6.54,6.54,5.88,-0.8699999999999992,1.3899999999999997,0.6600000000000001
2019-11-14,5.15,4.9,5.4,5.4,0.25,5.93,6.94,6.68,6.0,-0.7799999999999994,1.79,0.9400000000000004
2019-11-15,5.15,4.9,5.4,5.4,0.25,5.89,6.7,6.7,5.96,-0.7399999999999993,1.5499999999999998,0.7400000000000002
2019-11-16,5.15,4.9,5.4,5.4,0.25,6.23,6.81,6.57,5.93,-1.08,1.6599999999999993,0.8799999999999999
2019-11-17,5.15,4.9,5.4,5.4,0.25,6.01,6.73,6.63,6.03,-0.8599999999999994,1.58,0.7000000000000002
2019-11-18,5.15,4.9,5.4,5.4,0.25,5.92,6.55,6.33,5.99,-0.7699999999999996,1.3999999999999995,0.5599999999999996
2019-11-19,5.15,4.9,5.4,5.4,0.25,5.89,6.43,6.6,6.15,-0.7399999999999993,1.2799999999999994,0.27999999999999936
2019-11-20,5.15,4.9,5.4,5.4,0.25,6.0,6.88,6.56,5.94,-0.8499999999999996,1.7299999999999995,0.9399999999999995
2019-11-21,5.15,4.9,5.4,5.4,0.25,6.09,6.71,6.58,5.98,-0.9399999999999995,1.5599999999999996,0.7299999999999995
2019-11-22,5.15,4.9,5.4,5.4,0.25,5.93,6.9,6.53,5.89,-0.7799999999999994,1.75,1.0100000000000007
2019-11-23,5.15,4.9,5.4,5.4,0.25,6.05,6.62,6.55,5.95,-0.8999999999999995,1.4699999999999998,0.6699999999999999
2019-11-24,5.15,4.9,5.4,5.4,0.25,6.11,6.82,6.55,6.02,-0.96,1.67,0.8000000000000007
2019-11-25,5.15,4.9,5.4,5.4,0.25,6.14,6.83,6.55,5.85,-0.9899999999999993,1.6799999999999997,0.9800000000000004
2019-11-26,5.15,4.9,5.4,5.4,0.25,5.89,6.7,6.48,5.94,-0.7399999999999993,1.5499999999999998,0.7599999999999998
2019-11-27,5.15,4.9,5.4,5.4,0.25,6.01,6.83,6.54,5.99,-0.8599999999999994,1.6799999999999997,0.8399999999999999
2019-11-28,5.15,4.9,5.4,5.4,0.25,6.01,6.45,6.44,5.94,-0.8599999999999994,1.2999999999999998,0.5099999999999998
2019-11-29,5.15,4.9,5.4,5.4,0.25,5.88,6.84,6.73,6.05,-0.7299999999999995,1.6899999999999995,0.79
2019-11-30,5.15,4.9,5.4,5.4,0.25,5.98,6.97,6.57,5.92,-0.8300000000000001,1.8199999999999994,1.0499999999999998
2019-12-01,5.15,4.9,5.4,5.4,0.25,5.94,6.7,6.5,5.96,-0.79,1.5499999999999998,0.7400000000000002
2019-12-02,5.15,4.9,5.4,5.4,0.25,6.02,6.75,6.6,6.05,-0.8699999999999992,1.5999999999999996,0.7000000000000002
2019-12-03,5.15,4.9,5.4,5.4,0.25,6.09,6.53,6.24,6.02,-0.9399999999999995,1.38,0.5100000000000007
2019-12-04,5.15,4.9,5.4,5.4,0.25,5.86,6.72,6.41,5.81,-0.71,1.5699999999999994,0.9100000000000001
2019-12-05,5.15,4.9,5.4,5.4,0.25,6.05,6.86,6.48,5.74,-0.8999999999999995,1.71,1.12
2019-12-06,5.15,4.9,5.4,5.4,0.25,5.95,6.81,6.37,5.96,-0.7999999999999998,1.6599999999999993,0.8499999999999996
2019-12-07,5.15,4.9,5.4,5.4,0.25,6.0,6.84,6.56,5.87,-0.8499999999999996,1.6899999999999995,0.9699999999999998
2019-12-08,5.15,4.9,5.4,5.4,0.25,6.12,6.73,6.55,5.88,-0.9699999999999998,1.58,0.8500000000000005
2019-12-09,5.15,4.9,5.4,5.4,0.25,5.96,6.62,6.53,6.09,-0.8099999999999996,1.4699999999999998,0.5300000000000002
2019-12-10,5.15,4.9,5.4,5.4,0.25,5.86,6.51,6.73,5.93,-0.71,1.3599999999999994,0.5800000000000001
2019-12-11,5.15,4.9,5.4,5.4,0.25,5.93,6.91,6.48,6.1,-0.7799999999999994,1.7599999999999998,0.8100000000000005
2019-12-12,5.15,4.9,5.4,5.4,0.25,6.07,6.68,6.81,5.9,-0.9199999999999999,1.5299999999999994,0.7799999999999994
2019-12-13,5.15,4.9,5.4,5.4,0.25,6.07,6.79,6.71,6.07,-0.9199999999999999,1.6399999999999997,0.7199999999999998
2019-12-14,5.15,4.9,5.4,5.4,0.25,6.0,6.64,6.61,5.9,-0.8499999999999996,1.4899999999999993,0.7399999999999993
2019-12-15,5.15,4.9,5.4,5.4,0.25,6.2,6.77,6.51,5.96,-1.0499999999999998,1.6199999999999992,0.8099999999999996
2019-12-16,5.15,4.9,5.4,5.4,0.25,5.87,6.6,6.69,5.9,-0.7199999999999998,1.4499999999999993,0.6999999999999993
2019-12-17,5.15,4.9,5.4,5.4,0.25,5.9,6.83,6.69,6.01,-0.75,1.6799999999999997,0.8200000000000003
2019-12-18,5.15,4.9,5.4,5.4,0.25,6.1,6.64,6.38,6.07,-0.9499999999999993,1.4899999999999993,0.5699999999999994
2019-12-19,5.15,4.9,5.4,5.4,0.25,5.97,6.71,6.71,5.99,-0.8199999999999994,1.5599999999999996,0.7199999999999998
2019-12-20,5.15,4.9,5.4,5.4,0.25,6.05,7.07,6.47,6.02,-0.8999999999999995,1.92,1.0500000000000007
2019-12-21,5.15,4.9,5.4,5.4,0.25,6.01,6.79,6.73,5.99,-0.8599999999999994,1.6399999999999997,0.7999999999999998
2019-12-22,5.15,4.9,5.4,5.4,0.25,6.05,6.91,6.51,5.88,-0.8999999999999995,1.7599999999999998,1.0300000000000002
2019-12-23,5.15,4.9,5.4,5.4,0.25,5.9,6.46,6.8,5.86,-0.75,1.3099999999999996,0.5999999999999996
2019-12-24,5.15,4.9,5.4,5.4,0.25,5.98,6.71,6.59,6.02,-0.8300000000000001,1.5599999999999996,0.6900000000000004
2019-12-25,5.15,4.9,5.4,5.4,0.25,6.09,6.66,6.53,5.97,-0.9399999999999995,1.5099999999999998,0.6900000000000004
2019-12-26,5.15,4.9,5.4,5.4,0.25,5.98,6.99,6.61,6.01,-0.8300000000000001,1.8399999999999999,0.9800000000000004
2019-12-27,5.15,4.9,5.4,5.4,0.25,6.07,6.93,6.57,5.85,-0.9199999999999999,1.7799999999999994,1.08
2019-12-28,5.15,4.9,5.4,5.4,0.25,6.04,6.65,6.49,6.0,-0.8899999999999997,1.5,0.6500000000000004
2019-12-29,5.15,4.9,5.4,5.4,0.25,6.12,6.75,6.59,6.09,-0.9699999999999998,1.5999999999999996,0.6600000000000001
2019-12-30,5.15,4.9,5.4,5.4,0.25,6.02,7.14,6.62,5.81,-0.8699999999999992,1.9899999999999993,1.33
2019-12-31,5.15,4.9,5.4,5.4,0.25,6.08,6.81,6.7,6.0,-0.9299999999999997,1.6599999999999993,0.8099999999999996
2020-01-01,5.15,4.9,5.4,5.4,0.25,5.99,6.57,6.52,5.88,-0.8399999999999999,1.42,0.6900000000000004
2020-01-02,5.15,4.9,5.4,5.4,0.25,5.94,6.84,6.75,5.98,-0.79,1.6899999999999995,0.8599999999999994
2020-01-03,5.15,4.9,5.4,5.4,0.25,5.88,6.82,6.69,5.9,-0.7299999999999995,1.67,0.9199999999999999
2020-01-04,5.15,4.9,5.4,5.4,0.25,5.99,6.75,6.46,6.0,-0.8399999999999999,1.5999999999999996,0.75
2020-01-05,5.15,4.9,5.4,5.4,0.25,5.99,6.81,6.44,5.92,-0.8399999999999999,1.6599999999999993,0.8899999999999997
2020-01-06,5.15,4.9,5.4,5.4,0.25,6.07,6.69,6.76,5.92,-0.9199999999999999,1.54,0.7700000000000005
2020-01-07,5.15,4.9,5.4,5.4,0.25,6.02,6.89,6.38,5.81,-0.8699999999999992,1.7399999999999993,1.08
2020-01-08,5.15,4.9,5.4,5.4,0.25,5.85,6.94,6.48,6.15,-0.6999999999999993,1.79,0.79
2020-01-09,5.15,4.9,5.4,5.4,0.25,5.94,6.78,6.74,6.11,-0.79,1.63,0.6699999999999999
2020-01-10,5.15,4.9,5.4,5.4,0.25,6.21,6.93,6.67,6.0,-1.0599999999999996,1.7799999999999994,0.9299999999999997
2020-01-11,5.15,4.9,5.4,5.4,0.25,6.08,6.67,6.45,5.95,-0.9299999999999997,1.5199999999999996,0.7199999999999998
2020-01-12,5.15,4.9,5.4,5.4,0.25,5.98,6.68,6.63,6.03,-0.8300000000000001,1.5299999999999994,0.6499999999999995
2020-01-13,5.15,4.9,5.4,5.4,0.25,6.01,6.97,6.41,5.93,-0.8599999999999994,1.8199999999999994,1.04
2020-01-14,5.15,4.9,5.4,5.4,0.25,5.93,6.47,6.54,5.94,-0.7799999999999994,1.3199999999999994,0.5299999999999994
2020-01-15,5.15,4.9,5.4,5.4,0.25,6.15,6.84,6.43,6.1,-1.0,1.6899999999999995,0.7400000000000002
2020-01-16,5.15,4.9,5.4,5.4,0.25,6.12,6.84,6.52,5.87,-0.9699999999999998,1.6899999999999995,0.9699999999999998
2020-01-17,5.15,4.9,5.4,5.4,0.25,5.96,6.91,6.78,6.07,-0.8099999999999996,1.7599999999999998,0.8399999999999999
2020-01-18,5.15,4.9,5.4,5.4,0.25,5.95,6.58,6.57,5.81,-0.7999999999999998,1.4299999999999997,0.7700000000000005
2020-01-19,5.15,4.9,5.4,5.4,0.25,6.03,6.73,6.49,5.82,-0.8799999999999999,1.58,0.9100000000000001
2020-01-20,5.15,4.9,5.4,5.4,0.25,6.05,6.67,6.41,5.72,-0.8999999999999995,1.5199999999999996,0.9500000000000002
2020-01-21,5.15,4.9,5.4,5.4,0.25,6.0,7.02,6.75,5.91,-0.8499999999999996,1.8699999999999992,1.1099999999999994
2020-01-22,5.15,4.9,5.4,5.4,0.25,5.94,6.82,6.43,5.97,-0.79,1.67,0.8500000000000005
2020-01-23,5.15,4.9,5.4,5.4,0.25,6.08,6.93,6.54,5.93,-0.9299999999999997,1.7799999999999994,1.0
2020-01-24,5.15,4.9,5.4,5.4,0.25,5.91,6.63,6.52,5.98,-0.7599999999999998,1.4799999999999995,0.6499999999999995
2020-01-25,5.15,4.9,5.4,5.4,0.25,6.09,6.63,6.73,5.93,-0.9399999999999995,1.4799999999999995,0.7000000000000002
2020-01-26,5.15,4.9,5.4,5.4,0.25,6.0,6.64,6.26,6.02,-0.8499999999999996,1.4899999999999993,0.6200000000000001
2020-01-27,5.15,4.9,5.4,5.4,0.25,6.07,6.71,6.56,5.99,-0.9199999999999999,1.5599999999999996,0.7199999999999998
2020-01-28,5.15,4.9,5.4,5.4,0.25,5.84,6.67,6.65,5.85,-0.6899999999999995,1.5199999999999996,0.8200000000000003
2020-01-29,5.15,4.9,5.4,5.4,0.25,6.03,6.55,6.61,5.95,-0.8799999999999999,1.3999999999999995,0.5999999999999996
2020-01-30,5.15,4.9,5.4,5.4,0.25,5.84,6.92,6.46,5.89,-0.6899999999999995,1.7699999999999996,1.0300000000000002
2020-01-31,5.15,4.9,5.4,5.4,0.25,6.02,6.92,6.43,5.95,-0.8699999999999992,1.7699999999999996,0.9699999999999998
2020-02-01,5.15,4.9,5.4,5.4,0.25,6.04,6.85,6.57,5.92,-0.8899999999999997,1.6999999999999993,0.9299999999999997
2020-02-02,5.15,4.9,5.4,5.4,0.25,5.92,6.76,6.42,5.72,-0.7699999999999996,1.6099999999999994,1.04
2020-02-03,5.15,4.9,5.4,5.4,0.25,6.04,6.89,6.27,5.87,-0.8899999999999997,1.7399999999999993,1.0199999999999996
2020-02-04,5.15,4.9,5.4,5.4,0.25,6.06,7.06,6.55,5.89,-0.9099999999999993,1.9099999999999993,1.17
2020-02-05,5.15,4.9,5.4,5.4,0.25,5.98,6.96,6.47,5.89,-0.8300000000000001,1.8099999999999996,1.0700000000000003
2020-02-06,5.15,4.9,5.4,5.4,0.25,5.95,6.61,6.56,6.08,-0.7999999999999998,1.46,0.5300000000000002
